f0,f1,label
-3.240199595857356,9.303396143028547,1
-0.5515832363328703,8.966969082879288,1
-1.1250831276996056,5.95225605267798,1
-1.7804836223460838,7.259708931908194,1
-6.108707480308468,1.1204866032261407,0
-5.8296058755928355,0.761914101645911,0
-4.641758027254534,-2.23749156353498,0
-2.1985107477838195,8.157636465121312,1
-1.8203896811052818,6.555807230550884,1
-2.802491858258952,8.82806867253716,1
-5.083038987288869,0.6982978233353707,0
-5.2746586243895175,-1.970956289865608,0
-6.904807862593455,1.6883483624600135,0
-1.7237062229347182,8.108574162751735,1
-2.4200015263765993,6.906354647057142,1
-1.8002679439139024,7.267263029491602,1
-5.9096015572487675,-1.4515429309712933,0
-1.4183720360701662,6.632069378925259,1
-1.8718869612047049,8.699101870510015,1
-1.7628222535337683,6.776960039837008,1
-1.850350706927269,8.073561713387754,1
1.2587601587346393,7.581174724558267,1
0.09957390277737987,9.232690091143446,1
-2.8315592703965367,9.564540634722679,1
-5.243037038314377,0.3859388145101118,0
-5.801934134503095,-0.597145952438078,0
-5.322818037204572,0.7131620358372495,0
-5.237949677481806,-1.7535944621230541,0
-1.8639358959326908,7.271253967811345,1
-2.8046471762301155,7.41859530057205,1
-5.481446017428829,-1.1481317569485747,0
-1.0811610360773447,8.23699759742299,1
-5.817963128169378,-1.5980943235876843,0
-2.460948625941998,8.946201880959801,1
-5.28853720166876,0.16914344365876455,0
-6.144830919170403,0.8880141504983428,0
-1.1615995478451242,8.002500317214288,1
-6.790263045699067,-0.046359115434142006,0
-1.1313518463590966,6.63837694245327,1
-5.23586080205679,-1.0052868371068735,0
-0.1492178842185672,5.813343119932415,1
-6.0475534585351225,-0.34926027000534576,0
-4.333541184316853,-1.012923344486731,0
-2.1039557057515306,7.839969530302055,1
-6.883874275610735,2.1498430596769738,0
-5.085450105835684,0.1705312300493672,0
-6.079236458573422,0.8930905909751734,0
-5.397574693051308,-0.4298746344742479,0
-0.11854675478390742,7.234177435824465,1
-0.0840881201592587,6.617300130450618,1
-6.9193387848263885,-0.3426839928953671,0
-3.8061267290560026,6.5844723336655155,1
-2.921298839126589,7.3370268039909154,1
-2.810826980266639,6.642542250171428,1
-1.3148663912669092,7.909566710237504,1
-6.385624598506187,-0.6113290618173002,0
-5.141075858324453,-1.2495219166605236,0
-4.442405384999913,-0.8391147145656698,0
-1.5971756918386302,9.133098417858935,1
-4.925252255842328,-0.7688365612496162,0
-1.6313468219476868,6.178652575761566,1
-1.5780111727852946,7.459022681937677,1
-5.470849953812767,-0.695679992978054,0
-2.211246262772746,8.230116528092765,1
-6.145612588198314,0.12393595237188931,0
-1.3934131035054975,7.539879084420327,1
-0.8880567836404417,5.584837941622755,1
-6.684020678361145,2.460882944893479,0
-7.754019108436808,0.03320977745026327,0
-2.11221990563777,7.85789336171032,1
-5.787131668258993,0.23042562897129226,0
-1.1173278031367455,8.140346614831639,1
-1.3875646140324855,6.354392319679433,1
-5.313141324678833,0.41522626963863407,0
-5.205915225376491,-3.135911719430735,0
-7.206846210647788,-0.6379334484397998,0
-0.7269531440369401,6.7780495238516245,1
-7.944853077389613,-0.024052606413578648,0
-3.331612612145073,-2.8564091577014743,0
-5.7288103260369665,-0.617308301199296,0
-5.9650915785821725,0.8897454623355034,0
-1.7963526156161684,5.7731938951427475,1
-1.090807582572285,9.355324786094815,1
-3.7792440806736,5.647162684114981,1
-4.478708788374383,0.055893290243892446,0
-6.563511030140491,0.18933686479653067,0
-5.070417454011964,-0.35487513851046754,0
-4.19869854008308,-1.6776828766623642,0
-6.322966846884441,-0.29723056673008147,0
-0.011313336223226278,7.654688858161787,1
-1.3870935682822585,6.511727029019951,1
-5.741942886232852,-0.9480555518713956,0
-3.107234984818981,6.847927010347325,1
-3.1206306025539763,4.836296283320419,1
0.8788266569797067,6.487942182454267,1
-1.3112115316547792,7.339617671333478,1
-0.3805639676578403,9.768876548431791,1
-6.771895345052714,0.11838859828864717,0
-0.10093253234948674,7.738890470888514,1
-7.869817757116552,-0.2718914553876306,0
-4.226429021198349,5.934191027683342,1
-5.560286582993533,0.613858794371535,0
-5.278181099107348,-0.036775339409705565,0
-0.7588647624897057,8.198605840258926,1
-5.467730158105046,0.18937093227563484,0
-6.683883930385038,0.4819337701520634,0
-5.0985773420953056,0.6543885930883677,0
-5.226298004568519,-0.15142863558486117,0
-6.180791824763302,0.5029664095811875,0
-7.079380912220213,-0.7902122110270282,0
-6.87897312341239,-1.0602574676176912,0
-4.310659664975137,-1.8549817006720737,0
-5.519217206325681,-0.833441924571061,0
-7.363610705774006,0.03860012562563947,0
-6.254389958459396,-0.26195959377251316,0
-1.742612156597126,7.065339062220876,1
-5.47581306516815,0.5843325808563727,0
-5.134035729821201,2.709018210707923,0
-5.694020344543791,-0.6051737789041716,0
-2.0679776684390365,7.242870884803687,1
-6.652128526844033,-0.4218478023833711,0
-6.038070891609704,0.9975368791559647,0
-0.029237965649402398,7.981164469190747,1
-7.961794143980158,-0.25543635890452604,0
-6.717318594347931,-0.5030920024306338,0
-0.6281338940385264,7.143709354354384,1
0.10910646269148527,5.004263744938856,1
-6.645857927072718,-0.9323320548376404,0
-7.010191817973979,-0.9116777159570723,0
-7.363263909537171,-0.6005083022499588,0
-6.422638077917771,1.5090796678447849,0
-4.505174651684308,-1.6317835842333328,0
